AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders
130,FALSE,CAL FIRE Mendocino Unit,,2019,TRUE,/incidents/2019/7/27/usal-fire/,,,Mendocino,23,,,,,,FALSE,TRUE,,,,39.831762,"Usal Creek and Usal Rd, west of Leggett",-123.846013,FALSE,Usal Fire,100,,TRUE,"The Usal Fire started on July 27, 2019 at Usal Creek and Usal Rd, 7 miles west of Leggett in Mendocino County.",,2019-07-27T23:36:00Z,Finalized,,,,,
130,FALSE,CAL FIRE/Riverside County Fire Department,,2019,TRUE,/incidents/2019/5/18/shady-fire/,,,Riverside,33,,,,2019-05-24T14:23:00Z,,FALSE,TRUE,,,,33.650237,"off Airport Boulevard and Shady Lane in Thermal, southwest of Coachella",-116.172534,FALSE,Shady Fire,100,,TRUE,"The Airport Fire started May 18, 2019 off Airport Boulevard and Shady Lane in Thermal, southwest of Coachella (Riverside County).","Riverside County, Airport Fire, ",2019-05-18T22:53:00Z,Finalized,,,,,
128,FALSE,CAL FIRE Santa Clara Unit,,2019,TRUE,/incidents/2019/9/21/reservoir-fire/,,,Santa Clara,43,,,,2019-09-24T18:00:00Z,,FALSE,TRUE,,,,37.467744,"Calaveras Rd and Felter Road, 5 miles northeast of Milpitas",-121.842751,FALSE,Reservoir Fire,100,,TRUE,"The Reservoir Fire started on September 21, 2019 near Calaveras Rd and Felter Rd, 5 miles northeast of Milpitas in Santa Clara County.",,2019-09-21T11:49:00Z,Finalized,,,,,
128,FALSE,Modoc National Forest,,2019,FALSE,/incidents/2019/7/17/goose-2-fire/,CAL Fire is assisting Modoc National Forest with air and ground resources.,,Modoc,25,,,,2019-07-20T09:05:00Z,,FALSE,TRUE,,,,41.909,"Off Highway 395 and South Willow Ranch Road, West of Fort Bidwell ",-120.306,FALSE,Goose 2 Fire,100,,TRUE,"Goose 2 Fire started on July 17, 2019 Off Highway 395 and South Willow Ranch Road, West of Fort Bidwell in Modoc County.",,2019-07-17T16:13:41Z,Finalized,,,,,
121,FALSE,CAL FIRE / Fresno County Fire,,2019,TRUE,/incidents/2019/5/29/hill-fire/,,,Fresno,10,,,,2019-06-05T15:07:00Z,,FALSE,TRUE,,,,36.66909," S. Hills Valley Road, north of Orange Cove",-119.3046,FALSE,Hill Fire,100,,TRUE,"The Hill Fire started on May 29, 2019 off  S. Hills Valley Road, north of Orange Cove (Fresno County) and burned 121 acres. It was contained June 1, 2019.",May-19,2019-05-29T17:18:00Z,Finalized,,,,,
120,FALSE,Camp Pendleton,,2019,TRUE,/incidents/2019/6/20/weisgarber-fire/,,,San Diego,37,,,,2019-06-21T14:22:00Z,,FALSE,TRUE,,,,33.39684,"one mile west of the DeLuz gate, Camp Pendleton",-117.29665,TRUE,Weisgarber Fire,100,,TRUE,"The Weisgarber Fire started on June 20, 2019 one mile west of the DeLuz gate, Camp Pendleton in San Diego County and burned 120 acres. It was contained on June 21, 2019.",,2019-06-20T14:56:00Z,Finalized,,,,,
120,FALSE,CAL FIRE San Luis Obispo Unit,,2019,TRUE,/incidents/2019/6/10/bitter-fire/,,,San Luis Obispo,40,,,,2019-06-11T17:18:00Z,,FALSE,TRUE,,,,35.57376,Bitterwater Road East of Paso Robles,-120.11738,FALSE,Bitter Fire ,100,,TRUE,"Bitter Fire off Bitterwater road,30 miles east of Paso Robles in San Luis Obispo County is 120 acres and 50% contained. ",Jun-19,2019-06-10T11:55:00Z,Finalized,,,,,
115,FALSE,Kern County Fire Department,,2019,FALSE,/incidents/2019/4/30/woody-fire/,,,Kern,15,,,,2019-05-08T08:47:00Z,,FALSE,TRUE,,,,35.65189,"Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield",-118.92545,FALSE,Woody Fire,100,,TRUE,"The Woody Fire started on April 30, 2019 off Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield (Kern County). It was contained on May 1, 2019.",Apr-19,2019-04-30T18:37:00Z,Finalized,,,,,
105,FALSE,CAL FIRE Los Angeles County Fire Department ,,2019,TRUE,/incidents/2019/8/13/west-fire/,,,Los Angeles,19,,,,,,FALSE,TRUE,,,,34.675542,"off of 120th Street  West and Coppermill Road, Lancaster ",-118.342239,FALSE,West Fire ,100,,TRUE,"West Fire started on August 13, 2019 off of off of 120th Street  West and Coppermill Road, Lancaster in Los Angeles County.",,2019-08-13T14:37:54Z,Finalized,,,,,
103,FALSE,Davis Creek Fire Department,,2019,FALSE,/incidents/2019/8/2/meadow-fire-not-a-cal-fire-incident/,,,Modoc,25,,,,2019-08-02T21:39:00Z,,FALSE,TRUE,,,,41.43783,"County Road 48 and Highway 395, northeast of Alturas",-120.23976,FALSE,Meadow Fire (Not a CAL FIRE incident),100,,TRUE,"The Meadow Fire started August 2, 2019 off County Road 48 and Highway 395, northeast of Alturas in Modoc County.",,2019-08-02T16:53:18Z,Finalized,,,,,
100,FALSE,Los Padres National Forest,,2019,FALSE,/incidents/2019/7/28/range-fire/,Not a CAL FIRE Incident. CAL FIRE is assisting Los Padres National Forest with air and ground resources.,,Santa Barbara,42,,,,2019-08-05T12:27:00Z,,FALSE,TRUE,,,,34.665699,north of Lake Cachuma,-119.94974,FALSE,Range Fire,100,,TRUE,"The Range Fire started on July 28, 2019 north of Lake Cachuma in Santa Barbara County.",,2019-07-28T22:39:05Z,Finalized,,,,,
100,FALSE,CAL FIRE San Diego County Fire ,,2019,TRUE,/incidents/2019/7/12/border-fire/,,,San Diego,37,,,,2019-07-15T17:10:00Z,,FALSE,TRUE,,,,32.566389,Off of Cottonwood Creak and Barrett Truck Trail along the US/Mexico border,-116.7525,FALSE,Border Fire,100,,TRUE,"Cottonwood Fire started on July 12, 2019 off of Cottonwood Creak and Barrett Truck Trail along the US/Mexico border in San Diego County.",,2019-07-12T13:20:39Z,Finalized,,,,,
98,FALSE,CAL FIRE / Riverside County Fire,2,2019,TRUE,/incidents/2019/9/21/kennedy-fire/,,,Riverside,33,9,2,17,2019-09-22T17:00:00Z,,FALSE,TRUE,,,,33.900994,"Moreno Beach Dr & John F. Kennedy Dr, near Lake Perris",-117.170588,FALSE,Kennedy Fire,100,150,TRUE,"The Kennedy Fire started on September 21, 2019 off Moreno Beach Drive & John F. Kennedy Drive, near Lake Perris.",,2019-09-21T17:22:00Z,Finalized,,,,,1
97,FALSE,CALFIRE San Diego ,,2019,TRUE,/incidents/2019/10/25/sawday-fire/,All evacuations orders and road closures have been lifted. Firefighters will remain on scene overnight for mop-up and containment line construction.,,San Diego,37,,,,2019-10-28T19:31:00Z,,FALSE,TRUE,,,,33.055124,"Sawday Truck Trail and Little Page Rd, Community of Witch Creek ",-116.742508,TRUE,Sawday Fire ,100,150,TRUE,"The Sawday Fire started October 25, 2019 near Sawday Truck Trail and Littlepage Road in San Diego County.",,2019-10-25T10:52:04Z,Finalized,,,,,
96,FALSE,CAL FIRE / Riverside County Fire,,2019,TRUE,/incidents/2019/7/13/orange-fire/,,,Riverside,33,,,,2019-07-13T15:13:00Z,,FALSE,TRUE,,,,33.8128372,27000 block of Orange Avenue in Nuevo,-117.1228851,FALSE,Orange fire,100,,TRUE,The Orange fire started on July 13 2019 near the 27000 block of Orange Avenue in Nuevo in Riverside County,"The Orange fire, 27000 block of Orange Avenue, Nuevo, Riverside County",2019-07-13T10:36:00Z,Finalized,,,,,
95,FALSE,CAL FIRE San Luis Obispo Unit,,2019,TRUE,/incidents/2019/7/24/thompson-fire/,,,San Luis Obispo,40,,,,,,FALSE,TRUE,,,,35.004722,"Off Highway 166  and Highway 101, North of Santa Maria",-120.435278,FALSE,Thompson Fire ,100,,TRUE,"Thompson Fire started on July 24, 2019 off Highway 166  and Highway 101, North of Santa Maria in San Luis Obispo County.",,2019-07-24T20:09:59Z,Finalized,,,,,
94,FALSE,CAL FIRE Riverside County Fire Department ,,2019,TRUE,/incidents/2019/8/5/toro-fire/,,,Riverside,33,,,,2019-08-06T18:42:00Z,,FALSE,TRUE,,,,33.740219,"26000 Block El Toro Road, North of Lake Elsinore",-117.333728,FALSE,Toro Fire ,100,,TRUE,"The Toro Fire started on August 5, 2019 at 26000 Block El Toro Road, North of Lake Elsinore in Riverside County.",,2019-08-05T15:36:23Z,Finalized,,,,,
91,FALSE,Ventura County Fire Department,,2019,FALSE,/incidents/2019/10/10/wendy-fire/,,,Ventura,56,,,,,,FALSE,TRUE,,,,34.156389,"Potrero Rd and S Wendy Dr, Newbury Park",-118.950833,FALSE,Wendy Fire,100,,TRUE,"The Wendy Fire started October 10, 2019 off Potrero Rd and S Wendy Dr, Newbury Park in Ventura County.",,2019-10-10T21:28:58Z,Finalized,,,,,
91,FALSE,Klamath National Forest ,,2019,FALSE,/incidents/2019/9/15/bar-fire/,,,Siskiyou,47,,,,,,FALSE,TRUE,,,,41.749667,"Southwest of Bald Mountain and Klamath Bar, Klamath National Forest",-123.000833,FALSE,Bar Fire,100,,TRUE,"Bar Fire started on September 5, 2019 southwest of Bald Mountain and Klamath Bar, Klamath National Forest in Siskiyou County.",,2019-09-15T15:52:00Z,Finalized,,,,,
90,FALSE,CAL FIRE Santa Clara Unit,,2019,TRUE,/incidents/2019/7/16/whiskey-fire/,,,San Joaquin,39,,,,,,FALSE,TRUE,,,,37.962557,"west Lower Jones Road, west of the Community of Slough ",-121.468074,FALSE,Whiskey Fire,100,,TRUE,"The Whiskey Fire started on July 16, 2019 at west Lower Road in San Joaquin County.","Whiskey Fire, 2019",2019-07-16T18:44:15Z,Finalized,,,,,
90,FALSE,CAL FIRE Shasta-Trinity Unit,,2019,TRUE,/incidents/2019/6/26/trinity-fire/,,,Shasta,45,,,,2019-06-26T06:00:00Z,,FALSE,TRUE,,,,40.41404,"Trinity Alps Vista Road and Bland Road, southwest of Ono",-122.66779,FALSE,Trinity Fire,100,,TRUE,"The Trinity Fire started on June 25, 2019 near Trinity Alps Vista Road and Bland Road, southwest of Ono in Shasta County.",,2019-06-26T15:35:00Z,Finalized,,,,,
85,FALSE,CAL FIRE Amador - El Dorado Unit,,2019,TRUE,/incidents/2019/9/3/country-fire/,,,El Dorado,9,,,,2019-09-06T07:24:00Z,,FALSE,TRUE,,,2,38.898915,"Highway 193 and Penobscot Rd, east of Cool",-120.946657,TRUE,Country Fire,100,,TRUE,"The Country Fire started on September 3, 2019 at Highway 193 and Penobscot Rd, east of Cool in El Dorado County.",,2019-09-03T14:57:31Z,Finalized,,4,,,
84,FALSE,CAL FIRE Amador El Dorado Unit ,,2019,TRUE,/incidents/2019/8/2/browns-fire/,,,Sacramento,34,,,,2019-08-02T14:03:00Z,,FALSE,TRUE,,,,38.3525,"Off Twin Cities Road and Clay Station Road, Northeast of Herald ",-121.123611,FALSE,Browns Fire,100,,TRUE,"The Browns Fire started on August 8, 2019 off Twin Cities Road and Clay Station Road, Northeast of Herald in Sacramento County.",,2019-08-02T09:23:00Z,Finalized,,,,,
83,FALSE,CAL FIRE Tuolumne-Calaveras Unit,,2019,TRUE,/incidents/2019/9/23/tulloch-fire/,,,Tuolumne,55,,,,2019-09-24T10:21:00Z,,FALSE,TRUE,grass,,,37.838333,"By the intersection of Tulloch Road and Highway 108 in Jamestown, California.",-120.625556,FALSE,Tulloch Fire,100,,TRUE,"The Tulloch Fire started September 23, 2019, by the intersection of Tulloch Road and Highway 108, southwest of lake Tulloch Reservoir in Jamestown, Tuolumne County, California.",,2019-09-23T15:55:57Z,Finalized,,,,,
83,FALSE,Klamath National Forest,,2019,FALSE,/incidents/2019/7/27/tree-fire/,,Not a CAL FIRE Incident. Please contact the Klamath National Forest for more information.,Siskiyou,47,,,,,,FALSE,TRUE,,,,41.834366,"Tree of Heaven Campground, east of Gottsville",-122.656569,FALSE,Tree Fire,100,,TRUE,,,2019-07-27T10:15:00Z,Finalized,,,,,
81,FALSE,CAL FIRE Sonoma Lake Napa Unit,,2019,TRUE,/incidents/2019/8/13/timm-fire/,,,Solano,48,,,,2019-08-13T18:00:00Z,,FALSE,TRUE,,,,38.455,"Off of Timm Road and Allendale Road, South of Winters ",-121.969167,FALSE,Timm Fire ,100,,TRUE,"Timms Fire started on August 13, 2019 Off of Timm Road and Allendale Road, South of Winters in Solano County.",,2019-08-13T15:41:24Z,Finalized,,,,,
81,FALSE,CAL FIRE San Bernardino Unit,,2019,TRUE,/incidents/2019/7/22/milpas-fire/,,,San Bernardino,36,,,,,,FALSE,TRUE,,,,34.42386,"Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley",-117.10318,FALSE,Milpas Fire,100,,TRUE,"The Milpas Fire started July 22 2019 near Milpas Rd and Valley View Rd, 10 miles SE of Apple Valley in San Bernardino county.","Milpas Fire, Milpas Rd, Valley View Rd,  Apple Valley, San Bernardino county",2019-07-22T19:45:27Z,Finalized,,,,,
81,FALSE,CAL FIRE / Riverside County Fire,,2019,TRUE,/incidents/2019/7/16/meadow-fire/,,,Riverside,33,,,,2019-07-17T21:29:00Z,,FALSE,TRUE,,,,33.514658,Highway 371 near Lake Riverside Drive,-116.7884,FALSE,Meadow Fire,100,,TRUE,"The Meadow Fire started on July 16, 2019 in the area of Highway 371 X Lake Riverside Drive in Aguanga, in Riverside County.","Meadow Fire, Riverside County, 2019",2019-07-16T13:45:43Z,Finalized,,,,,
80,FALSE,CALFIRE/Butte County Fire ,,2019,TRUE,/incidents/2019/10/24/nelson-fire/,,,Butte,4,,,,2019-10-24T17:15:00Z,,FALSE,TRUE,,,,39.551423,Between Durham and Richvale,-121.800538,FALSE,Nelson Fire ,100,,TRUE,"The Nelson Fire started October 24, 2019 between Durham and Richvale in Butte County.",,2019-10-24T14:43:10Z,Finalized,,,,,
80,FALSE,CAL FIRE / Riverside County Fire,,2019,TRUE,/incidents/2019/8/25/ivy-fire/,Final acreage was from 50 acres to 80 acres due to more accurate mapping.,,Riverside,33,,,,2019-08-25T13:00:00Z,,FALSE,TRUE,,,,33.77777348,near Northbound Intestate 15 and Temescal Canyon,-117.487578,FALSE,Ivy Fire,100,,TRUE,"The Ivy Fire started on August 25, 2019 near Northbound Intestate 15 and Temescal Canyon in Riverside County.",,2019-08-25T10:58:28Z,Finalized,,,,,
80,FALSE,CAL FIRE San Diego County Fire,,2019,TRUE,/incidents/2019/8/15/border-9-fire/,,,San Diego,37,,,,2019-08-16T18:44:00Z,,FALSE,TRUE,,,,32.57394,"Off of Marron Valley Road and Border Road, Southeast of Dulzura  ",-116.760465,FALSE,Border 9 Fire,100,,TRUE,"Border 9 Fire started on August 15, 2019 off of Marron Valley Road and Border Road, Southeast of Dulzura in San Diego  County.",,2019-08-15T16:24:24Z,Finalized,,,,,
80,FALSE,CAL FIRE Santa Clara Unit ,,2019,TRUE,/incidents/2019/7/24/sweigert-fire/,,,Santa Clara,43,,,,,,FALSE,TRUE,,,,37.433192,"Off of Kahler Court and Felter Road, East of Milpitas",-121.807258,FALSE,Sweigert Fire ,100,,TRUE,"Sweigert Fire started on July 24, 2019 on off of Kahler Court and Felter Road, East of Milpitas in Santa Clara County.",,2019-07-24T20:01:44Z,Finalized,,,,,
80,FALSE,CAL FIRE Riverside Unit,,2019,TRUE,/incidents/2019/7/12/lincoln-fire/,,,Riverside,33,,,,2019-07-17T10:00:00Z,,FALSE,TRUE,Grass,,,33.56938,"Lincoln St and Ave 66, Mecca, 6 miles south of Coachella",-116.07896,FALSE,Lincoln Fire,100,,TRUE,"The Lincoln Fire started July 12 near Lincoln St and Ave 66, Mecca, 6 miles south of Coachella (Riverside County)","The Lincoln Fire, Lincoln, Mecca, south of Coachella, Riverside County",2019-07-12T17:15:31Z,Finalized,,,,,
80,FALSE,CAL FIRE Nevada-Yuba-Placer Unit,,2019,TRUE,/incidents/2019/6/25/scott-fire/,,,Yuba,58,,,,2019-06-25T13:50:00Z,,FALSE,TRUE,,,,39.24678,"off Scott Forbes Rd, 5 miles east of Browns Valley",-121.32399,FALSE,Scott Fire,100,,TRUE,"The Scott Fire started on June 24, 2019 off Scott Forbes Rd, 5 miles east of Browns Valley in Yuba County. Was contained 6/24/2019",,2019-06-25T13:51:09Z,Finalized,,,,,
80,FALSE,CAL FIRE Nevada-Yuba-Placer Unit,,2019,TRUE,/incidents/2019/6/24/scott-fire/,,,Yuba,58,,,,2019-06-24T18:30:00Z,,FALSE,TRUE,,,,39.24678,"off Scott Forbes Rd, 5 miles east of Browns Valley",-121.32399,FALSE,Scott Fire,100,,TRUE,"The Scott Fire started on June 24, 2019 off Scott Forbes Rd, 5 miles east of Browns Valley in Yuba County. Was contained 6/24/2019",,2019-06-24T11:57:00Z,Finalized,,,,,
75,FALSE,CAL FIRE Sonoma-Lake-Napa Unit,,2019,TRUE,/incidents/2019/11/5/eagle-fire/,,,Lake,17,,,,2019-11-06T18:30:00Z,,FALSE,TRUE,,,,39.100408,"Walker Ridge Road and Bartlett Springs Road, northeast of Clearlake",-122.496548,FALSE,Eagle Fire,100,,TRUE,"The Eagle Fire started November 5, 2019 off Walker Ridge Road and Bartlett Springs Road, northeast of Clearlake in Lake County.",,2019-11-05T06:52:14Z,Finalized,,,,,
74,FALSE,San Jose Fire,,2019,FALSE,/incidents/2019/7/2/coyote-fire/,,,Santa Clara,43,,,,2019-07-02T18:32:00Z,,FALSE,TRUE,,,,37.18904,Northbound US 101 at Coyote Creek Golf Drive in San Jose,-121.694968,FALSE,Coyote Fire,100,,TRUE,The Coyote Fire Started July 2 2019  near Northbound US 101 at Coyote Creek Golf Drive in San Jose (Santa Clara County),"Coyote Fire, Northbound US 101, Coyote Creek Golf Drive, San Jose, Santa Clara County",2019-07-02T16:10:02Z,Finalized,,,,,
70,FALSE,City of Marysville,,2019,FALSE,/incidents/2019/6/8/levee-fire/,,,Yuba,58,,,,2019-06-17T08:34:00Z,,FALSE,TRUE,,,,39.15641,"Highway 20 & E 22nd Street, in Marysville",-121.56363,FALSE,Levee Fire,100,,TRUE,"The Levee Fire started on June 8, 2019 off Highway 20 & E 22nd Street, in Marysville (Yuba County). Lead Agency: City of Marysville. This fire was contained on June 8, 2019.",Jun-19,2019-06-08T13:07:00Z,Finalized,,,,,
68,FALSE,CAL FIRE Tehama-Glenn Unit,,2019,TRUE,/incidents/2019/10/9/corning-fire/,,,Tehama,52,,,,2019-10-09T12:39:00Z,,FALSE,TRUE,,,,39.847708,"Inghram Road, South Corning",-122.1604,FALSE,Corning Fire ,100,,TRUE,"The Corning Fire started October 9, 2019 off Inghram Road, South Corning in Tehama county.",,2019-10-09T08:31:40Z,Finalized,,,,,
67,FALSE,Marin County Fire,,2019,TRUE,/incidents/2019/10/24/muir-fire/,Forward progress stopped.  Hwy 1 remains closed between Panoramic Hwy & #MuirWoods Road. No evacuation orders.,,Marin,21,,,,,,FALSE,TRUE,,,,37.896231,"Highway 1 and Panoramic Hwy, Stinson Beach",-122.636471,FALSE,Muir Fire,100,,TRUE,"The Muir Fire started October 24, 2019 off Highway 1 and Panoramic Hwy, Stinson Beach in Marin County.",,2019-10-24T12:15:33Z,Finalized,,,,,
67,FALSE,Tuolumne-Calaveras Unit,,2019,TRUE,/incidents/2019/9/22/lynette-fire/,,,Calaveras,5,,,,,,FALSE,TRUE,,,,38.20177,"By the intersection of Loera Hills Road on Paloma Road in Valley Springs, California.",-120.827386,FALSE,Lynette Fire,100,,TRUE,"The Lynette Fire started and ended on September 22, 2019, and has been contained at 67 acres. 
Crews will be at scene mopping up.",,2019-09-22T18:25:56Z,Finalized,,,,,
66,FALSE,CAL FIRE San Benito-Monterey Unit,,2019,TRUE,/incidents/2019/9/1/jolon-fire/,,,Monterey,27,,,,2019-09-02T10:08:00Z,,FALSE,TRUE,,,,35.906482,"Jolon Road and New Pleyto Road, Lockwood",-120.992914,FALSE,Jolon Fire,100,,TRUE,"The Jolon Fire started September 1, 2019 off Jolon Road and New Pleyto Road, Lockwood in Monterey County",,2019-09-01T16:35:55Z,Finalized,,,,,
65,FALSE,US Forest Service - Tahoe National Forest,,2019,FALSE,/incidents/2019/5/10/sugar-fire/,,,Placer,31,,,,2019-05-24T14:28:00Z,,FALSE,TRUE,,,,39.11536,"Sugar Pine Road and Big Reservoir Lane, northeast of Foresthill",-120.76088,FALSE,Sugar Fire,100,,TRUE,"Sugar Fire started on May 10, 2019 off Sugar Pine Road and Big Reservoir Lane, northeast of Foresthill in Placer County and burned 65 acres. It was contained May 12, 2019. ",,2019-05-10T14:14:00Z,Finalized,,,,,
64,FALSE,CAL FIRE Sonoma-Lake-Napa Unit,,2019,TRUE,/incidents/2019/7/22/canyon-fire/,Evacuations in place.,,Napa,28,,,,,,FALSE,TRUE,,,,38.481258,Hwy 128 and Wragg Canyon Rd 16 miles east of St. Helena,-122.143942,FALSE,Canyon Fire,100,,TRUE,"The Canyon Fire started on July 22, 2019 at Hwy 128 and Wragg Canyon Rd, east of St. Helena in Napa County.","Canyon Fire, Napa County, July 22, 2019",2019-07-22T15:05:34Z,Finalized,,,,,
63,FALSE,CAL FIRE Tehama-Glenn Unit,,2019,TRUE,/incidents/2019/10/4/elk-fire/,,,Glenn,11,,,,2019-10-03T12:03:00Z,,FALSE,TRUE,,,,41.70611111,Elk Creek,-123.4375,FALSE,Elk Fire,100,,TRUE,"The Elk fire started October 3, 2019 in Elk Creek in Glenn County.",,2019-10-04T12:03:48Z,Finalized,,,,,
63,FALSE,CAL FIRE Tehama-Glenn Unit,,2019,TRUE,/incidents/2019/5/20/paskenta-fire/,,,Tehama,52,,,,2019-05-24T14:23:00Z,,FALSE,TRUE,,,,39.98097,"Paskenta Rd and Canal View Road, northwest of Corning",-122.30737,FALSE,Paskenta Fire,100,,TRUE,"The Paskenta Fire started on May 20, 2019 off Paskenta Rd and Canal View Road, northwest of Corning in Tehama County. It burned 63 acres, and was contained on May 20, 2019.","Paskenta Fire, May 20, 2019 Paskenta Rd, Canal View Road, Corning, Tehama County.",2019-05-20T10:57:00Z,Finalized,,,,,
62,FALSE,CAL FIRE San Mateo- Santa Cruz Unit,,2019,TRUE,/incidents/2019/10/24/cabrillo-fire/,,,San Mateo,41,,,,2019-10-27T12:11:00Z,,FALSE,TRUE,,,,37.166674,"Highway 1 and Gazos Creek Rd, south of Pescadero",-122.361112,FALSE,Cabrillo Fire,100,,TRUE,"The Cabrillo Fire started October 24, 2019 off Highway 1 and Gazos Creek Rd, south of Pescadero in San Mateo County.",,2019-10-24T20:15:36Z,Finalized,,,,,
60,FALSE,Unified command: CAL FIRE Santa Clara Unit and San Jose Fire Department,,2019,TRUE,/incidents/2019/8/15/bayliss-fire/,,,Santa Clara,43,,,,,,FALSE,TRUE,,,,37.219717,"Santa Teresa Blvd and Bayliss Drive, South San Jose",-121.761974,FALSE,Bayliss Fire,100,,TRUE,"The Bayliss Fire started August 15, 2019 off Santa Teresa Blvd and Bayliss Drive, South San Jose in Santa Clara county.",,2019-08-15T13:44:02Z,Finalized,,,,,
58,FALSE,CAL FIRE Butte Unit,,2019,TRUE,/incidents/2019/9/6/forbestown-fire/,,,Butte,4,,1,10,2019-09-12T18:49:00Z,,FALSE,TRUE,,,,39.470333,"Forbestown Road and Hurleton Swedes Flat Road, east of Oroville ",-121.412333,FALSE,Forbestown Fire,100,105,TRUE,"The Forbestown Fire started September 6, 2019 off Forbestown Road and Hurleton Swedes Flat Road, east of Oroville in Butte County.",,2019-09-06T15:18:52Z,Finalized,,,,,3
